,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
77,"[16.77131462 97.69502581 99.98352078 84.88550178 88.         79.9677
 57.9219     82.0301      0.        ]","[5.15000000e-02 9.08762091e+01 9.99967000e+01 5.65420505e+01
 8.80000000e+01 7.99677000e+01 5.79219000e+01 8.20301000e+01
 0.00000000e+00]",[22.71   70.5635 96.3689 46.1189 88.     79.9677 57.9219 82.0301  0.    ],"[ 16.116   70.309  100.      58.4229  88.      79.9677  57.9219  82.0301
   0.    ]",[0.64421708 0.86242981 0.75857997 0.50103126],[0.60682945 0.91440349 0.56432396 0.42707066],[0.35686017 0.35686017 0.35686017 0.35686017],[0.56129842 0.8004527  0.55330044 0.39752222],34.20726625192856,52.636540404040375,109.65870000000001,87.38409999999999,18.429274152111816,57.022159595959636,75.45143374807145,22.27460000000002,0.5387531998723458,1.083318910366355,2.2057136396807975,0.25490449635574464,1.9385967254638672,0.02950763702392578,0.25465941429138184,0.04267120361328125,65.69813516046669,7.612507595127509,0.11587098441278547,0.16756185406307725,1002,80
78,"[1.10925461e+00 5.45462710e-02 4.70599374e+01 7.26775826e+01
 5.00000000e+00 7.64281000e+01 2.47662000e+01 8.47851000e+01
 0.00000000e+00]","[13.17527576  0.          0.         84.78177576  5.         76.4281
 24.7662     84.7851      0.        ]","[100.      75.318   96.384   40.741    5.      76.4281  24.7662  84.7851
   0.    ]",[ 0.      0.      7.91   40.741   5.     76.4281 24.7662 84.7851  0.    ],[0.0085361  0.50571377 0.96046519 0.72389127],[0.00161227 0.00528132 0.99935669 0.97512324],[0.00438537 0.00438537 0.00438537 0.00438537],[0.0011407  0.05495076 0.74334836 0.46986124],181.31718842813171,228.39350000000002,187.55700000000002,251.349,47.0763115718683,-40.8365,6.239811571868302,-63.79199999999997,0.2596351288037308,-0.1787988712463358,0.0344137895913909,-0.25379850327632086,1.9278159141540527,0.021394729614257812,0.2584986686706543,0.050394296646118164,90.10704733886065,7.457740204496865,0.08276533772603765,0.19494992722892543,1002,136
79,"[ 3.8302388  73.9672665  99.98834153 14.06470196 74.         74.2295
 11.268      60.2338      1.        ]","[5.15000000e-02 9.08762091e+01 9.99967000e+01 8.48074606e+01
 7.40000000e+01 7.42295000e+01 1.12680000e+01 6.02338000e+01
 1.00000000e+00]",[51.27   81.985  83.798  14.3284 74.     74.2295 11.268  60.2338  1.    ],"[ 48.405   86.9475 100.     100.      74.      74.2295  11.268   60.2338
   1.    ]",[0.89714805 0.80600913 0.96506637 0.94606014],[0.89714805 0.79732572 0.9996773  0.94801943],[[0.92197238 0.92197238 0.92197238 0.92197238]],[[0.8907988  0.58633105 0.9963038  0.94801943]],115.80992880385429,24.37113030303027,212.57090000000002,61.45749999999998,-91.43879850082402,188.19976969696975,96.76097119614573,151.11340000000004,-0.7895592324876797,7.722242151139345,0.8355153327140756,2.4588276451206132,13.875957727432251,0.10274958610534668,0.003004312515258789,0.5509772300720215,135.04636128855608,4618.679866677247,34.20069835727323,183.39544480596777,0,1000
80,"[ 0.20812493 99.75135023 99.98446658 85.18708424  6.         65.3369
 24.5898     55.4836      0.        ]","[ 1.06102121 97.95406768 99.9967     94.89307677  6.         65.3369
 24.5898     55.4836      0.        ]",[17.058  88.29   90.99   18.6362  6.     65.3369 24.5898 55.4836  0.    ],[ 0.     78.015  83.798  78.6362  6.     65.3369 24.5898 55.4836  0.    ],[0.58563128 0.8581765  0.5165962  0.31809469],[0.55099535 0.79186885 0.31204149 0.18579108],[0.00836029 0.00836029 0.00836029 0.00836029],[0.37374457 0.68325274 0.3330141  0.12767623],15.285223881407092,8.217176767676733,119.14179999999999,59.55079999999998,-7.068047113730358,110.92462323232326,103.8565761185929,59.59100000000001,-0.46241044086556776,13.499116103800857,6.794573434081249,1.0006750539035585,2.288424015045166,0.06540036201477051,0.3626828193664551,0.11063313484191895,34.99099920163028,6.309711662225004,0.18032384916664584,0.305041013619493,1002,144
81,"[ 0.22034496 97.34240337 99.96820745 84.63610661 82.         88.9359
 97.3937      2.3105      0.        ]","[ 1.06102121  0.          0.         84.79033737 82.         88.9359
 97.3937      2.3105      0.        ]",[18.4681 28.8232 90.99   27.2789 82.     88.9359 97.3937  2.3105  0.    ],[ 0.     41.0137 85.852  50.304  82.     88.9359 97.3937  2.3105  0.    ],[0.57199619 0.80374701 0.00328963 0.0133982 ],[0.00708083 0.01384968 0.63936257 0.98659837],[0.00110117 0.00110117 0.00110117 0.00110117],[2.31333272e-01 4.04416532e-01 1.32317928e-05 4.52475814e-03],18.273627519794843,216.27068383838383,171.376,122.83029999999997,197.997056318589,-44.89468383838383,153.10237248020516,48.54570000000004,10.835125981642635,-0.20758561928778577,8.378324025394386,0.3952257708399316,1.744933843612671,0.03144502639770508,0.29578089714050293,0.6425411701202393,55.49156873151869,5.89941358783487,0.10631189066536621,2.1723552005287785,1002,1000
82,"[16.00449086 99.84725733 99.99740849 84.70694538 38.         25.8249
 33.3249     63.0646      0.        ]","[5.15000000e-02 9.79540677e+01 9.99967000e+01 8.48074606e+01
 3.80000000e+01 2.58249000e+01 3.33249000e+01 6.30646000e+01
 0.00000000e+00]",[32.32   61.4506 83.798  93.8033 38.     25.8249 33.3249 63.0646  0.    ],"[ 49.51    99.6466 100.      93.8033  38.      25.8249  33.3249  63.0646
   0.    ]",[0.8650679  0.85184487 0.95122975 0.62077806],[0.8650679  0.92641656 0.88135445 0.55771448],[[0.84462391 0.84462391 0.84462391 0.84462391]],[[0.79856558 0.80681751 0.7088061  0.53946615]],31.452879663052386,17.293271717171706,93.2681,56.060100000000034,-14.15960794588068,75.9748282828283,61.81522033694762,37.20799999999997,-0.4501847874525121,4.393317211767831,1.9653278491241548,0.6637162616549016,1.6993217468261719,0.041410207748413086,0.0040013790130615234,0.08117818832397461,41.03630093213654,424.6840255019961,10.348984091044509,20.28755288089138,0,136
83,"[13.92216469 99.70219972 99.99811706 85.21195267 31.         51.3233
 66.4791     33.9789      0.        ]","[5.15000000e-02 9.79540677e+01 9.99967000e+01 8.47817758e+01
 3.10000000e+01 5.13233000e+01 6.64791000e+01 3.39789000e+01
 0.00000000e+00]","[ 53.996  100.     100.      61.5902  31.      51.3233  66.4791  33.9789
   0.    ]",[13.9965 71.791  75.2286 61.5902 31.     51.3233 66.4791 33.9789  0.    ],[0.86818723 0.86376804 0.76454365 0.58040829],[0.86818723 0.9250218  0.67659342 0.51586697],[0.72004084 0.72004084 0.72004084 0.72004084],[0.81245152 0.75700792 0.67459679 0.33659224],29.00989524313144,17.31895656565655,92.4058,105.38669999999996,-11.69093867747489,75.08684343434345,63.39590475686856,-12.980899999999963,-0.4029983072842329,4.335529288366049,2.1853200166890834,-0.1231739868503328,1.8772215843200684,0.021205902099609375,0.18395662307739258,0.061936378479003906,88.52354290339989,10.204696916676387,0.11527664372642793,0.3366901253288749,1002,96
84,"[43.29091159 99.57480506 99.98059456 84.86242739 82.         15.7273
 12.3825     47.1039      0.        ]","[ 1.06102121 88.85674444 99.9967     84.80746061 82.         15.7273
 12.3825     47.1039      0.        ]",[32.32   36.972  74.73   97.5957 82.     15.7273 12.3825 47.1039  0.    ],"[ 34.1585  65.0245  74.73   100.      82.      15.7273  12.3825  47.1039
   0.    ]",[0.7010307  0.80045912 0.95306498 0.57745049],[0.68634263 0.94386856 0.84692812 0.57745049],[[0.84532798 0.84532798 0.84532798 0.84532798]],[0.60236408 0.80793164 0.80546695 0.46710938],58.873084579180954,27.400116161616154,113.95429999999999,94.404,-31.4729684175648,86.55418383838384,55.081215420819035,19.550299999999993,-0.5345901041627171,3.158898426848077,0.9355924836372032,0.2070918605143849,2.182574987411499,0.03204226493835449,0.004004716873168945,0.5101697444915771,68.11550280888426,545.0010716199321,8.001131154372805,127.39221289515984,0,1000
85,"[ 0.44226948 99.83625894 99.99641256 84.35612686 54.         11.8865
 25.2318      5.3527      0.        ]","[17.18479697  0.         99.9967     84.78177576 54.         11.8865
 25.2318      5.3527      0.        ]",[53.9533 91.677  93.687  35.783  54.     11.8865 25.2318  5.3527  0.    ],"[  0.      79.258  100.      95.783   54.      11.8865  25.2318   5.3527
   0.    ]",[0.87442834 0.8001747  0.14446701 0.24355971],[0.10865735 0.03962612 0.87778014 0.94255509],[[0.80515146 0.80515146 0.80515146 0.80515146]],[0.85243814 0.81580332 0.03872254 0.18002045],16.253471118219295,132.4063212121212,132.8062999999999,24.959000000000003,116.15285009390192,0.3999787878786947,116.55282888178061,107.8472999999999,7.146341187618725,0.0030208435988332435,7.170950010249254,4.320978404583513,2.0090320110321045,0.019584178924560547,0.06990265846252441,0.08127856254577637,102.58443914197366,28.74042354353617,0.28016357825732535,1.1627392195584478,126,152
86,"[13.77399633 99.52198465 99.99456406 84.96742833 95.         60.5751
 45.1715     45.3261      0.        ]","[16.116      75.258      73.798      84.78177576 95.         60.5751
 45.1715     45.3261      0.        ]","[ 39.666  100.      88.293    8.9665  95.      60.5751  45.1715  45.3261
   0.    ]","[ 16.116   67.609  100.      58.9665  95.      60.5751  45.1715  45.3261
   0.    ]",[0.8521326  0.8554219  0.84494984 0.57745049],[0.83673085 0.82736176 0.90630025 0.46710938],[0.04510742 0.04510742 0.04510742 0.04510742],[0.80284074 0.78715759 0.72268319 0.4731237 ],29.290019284079335,82.27822424242424,142.4065,89.54050000000001,52.98820495834491,60.12827575757575,113.11648071592066,52.865999999999985,1.8090874042936114,0.7307920936700582,3.861946269779529,0.590414393486746,2.5107927322387695,0.04616689682006836,0.05981922149658203,0.0988931655883789,54.38513101767215,41.97300916699881,0.7717736149860502,1.6532004782781984,192,168
87,"[ 1.51556077 72.96988384 99.89189281 14.07470973 58.          7.0547
 68.2173     15.3279      1.        ]","[ 1.06102121 90.87620909 99.9967     84.83314545 58.          7.0547
 68.2173     15.3279      1.        ]",[68.0976 89.6341 84.3636  6.5215 58.      7.0547 68.2173 15.3279  1.    ],"[  0.      65.174  100.     100.      58.       7.0547  68.2173  15.3279
   1.    ]",[0.95790963 0.80621966 0.96832556 0.89911798],[0.95790963 0.76896351 0.99823856 0.94731018],[[0.95229033 0.95229033 0.95229033 0.95229033]],[[0.95790963 0.62303947 0.9865464  0.94087838]],114.57907438697009,25.354966666666712,187.5784,34.82600000000002,-89.22410772030338,162.22343333333328,72.9993256130299,152.75239999999997,-0.7787120658608665,6.3980929443146435,0.6371087042166869,4.3861597656922955,13.062386989593506,0.24818754196166992,0.015390634536743164,0.09418845176696777,52.63111470603493,848.7230957507784,16.125881058974795,6.1198550028658625,24,184
88,"[13.99232093 76.00588822 73.89968254 85.0717477  63.         65.509
 54.1144     33.0372      0.        ]","[15.19431818 75.73022424 73.74644747 84.79033737 63.         65.509
 54.1144     33.0372      0.        ]","[ 35.898  100.      95.273   31.6779  63.      65.509   54.1144  33.0372
   0.    ]","[ 14.2775  93.6185 100.      56.6779  63.      65.509   54.1144  33.0372
   0.    ]",[0.80900207 0.81009846 0.79930782 0.41687672],[0.80900207 0.80647169 0.79930782 0.41687672],[0.09107551 0.09107551 0.09107551 0.09107551],[0.80236664 0.78868211 0.45456231 0.45277192],79.015002461998,80.92730909090909,108.94709999999998,63.981100000000026,1.9123066289110966,28.019790909090887,29.932097538001983,44.96599999999995,0.024201816988246177,0.34623406145402735,0.3788153718326811,0.7028012960077262,1.6777729988098145,0.027846097946166992,0.17696642875671387,0.05264902114868164,60.25163748448136,9.48074168980574,0.15735243199402899,0.29750852474432504,1002,88
89,"[ 0.53784742 20.87280186 99.886298   14.06458402 91.         57.2054
 68.9015     77.5405      1.        ]","[ 2.06102121 74.94433535 99.9967     19.24239394 91.         57.2054
 68.9015     77.5405      1.        ]",[38.6749 59.482  49.8528 67.7477 91.     57.2054 68.9015 77.5405  1.    ],"[  0.      70.072  100.     100.      91.      57.2054  68.9015  77.5405
   1.    ]",[0.8628886  0.80119063 0.92337239 0.84154599],[0.95459088 0.80536768 0.99820352 0.9705447 ],[[0.9925343 0.9925343 0.9925343 0.9925343]],[[0.95459088 0.76372461 0.9992488  0.95646625]],165.71416354153567,107.87759191919196,161.5924,29.928000000000054,-57.83657162234371,53.71480808080804,-4.121763541535671,131.66439999999994,-0.34901405158314774,0.4979236848468427,-0.024872729363912008,4.39937182571504,13.296874523162842,1.3714332580566406,0.005178928375244141,0.12444400787353516,9.69560454003054,2567.495350336065,264.8102384679127,24.028910781695977,0,224
90,"[9.32580750e-02 9.83320056e+01 9.99853002e+01 8.53112086e+01
 8.80000000e+01 1.72560000e+01 6.35738000e+01 5.30371000e+01
 0.00000000e+00]","[ 1.06102121 97.94433535 99.9967     84.78177576 88.         17.256
 63.5738     53.0371      0.        ]","[ 26.988  100.     100.      25.0807  88.      17.256   63.5738  53.0371
   0.    ]",[36.     74.877  77.474  55.0807 88.     17.256  63.5738 53.0371  0.    ],[0.90022809 0.92242374 0.91197175 0.57745049],[0.90022809 0.91683131 0.91197175 0.57745049],[[0.57097615 0.57097615 0.57097615 0.57097615]],[0.85188697 0.71271111 0.81593394 0.39420019],16.46474362352501,18.338210101010134,101.90730000000002,128.56830000000002,1.873466477485124,83.56908989898989,85.44255637647501,-26.661,0.11378655631225829,4.5571017803087885,5.189425254966845,-0.20736837929722954,1.9107515811920166,0.028713464736938477,0.1558690071105957,0.10850715637207031,66.54549002349854,12.258701178716414,0.18421535665884528,0.6961432447893882,1002,128
91,"[ 3.82480388 74.78292715 99.98527267 14.06454131 98.         84.5586
 26.054      80.9919      1.        ]","[ 1.0515     73.85674444 99.9967     19.24239394 98.         84.5586
 26.054      80.9919      1.        ]",[32.323  74.76   83.798  30.2121 98.     84.5586 26.054  80.9919  1.    ],"[ 36.      87.069  100.      90.2121  98.      84.5586  26.054   80.9919
   1.    ]",[0.88802694 0.80341081 0.88845772 0.94606014],[0.88802694 0.80225784 0.98163038 0.96033422],[[0.87959379 0.87959379 0.87959379 0.87959379]],[0.8811892  0.65353298 0.99465996 0.94801943],114.9920627425168,107.95566161616165,179.9854,58.71889999999996,-7.036401126355145,72.02973838383835,64.9933372574832,121.26650000000004,-0.061190320084183764,0.667215941299507,0.5651984642019364,2.065203878138046,13.413066864013672,0.05935192108154297,0.0037453174591064453,0.11826395988464355,225.99212661685547,3581.2897065376537,15.846966706983258,31.57648481762047,0,192
92,"[ 0.65063866 99.7044071  99.99943594 84.93221454 77.         28.8924
 76.7274      4.839       0.        ]","[ 1.06102121  0.          0.         84.78177576 77.         28.8924
 76.7274      4.839       0.        ]",[51.724  91.677  93.687  47.4054 77.     28.8924 76.7274  4.839   0.    ],"[  0.      77.14   100.     100.      77.      28.8924  76.7274   4.839
   0.    ]",[0.87442834 0.772629   0.21278824 0.10356597],[0.01274265 0.00675205 0.9902429  0.99552994],[[0.82338021 0.82338021 0.82338021 0.82338021]],[0.85243814 0.75915445 0.03589959 0.09277587],16.01458107417784,216.27924545454545,118.95459999999997,22.860000000000014,200.2646643803676,-97.32464545454548,102.94001892582213,96.09459999999996,12.505145370507222,-0.4499953069930596,6.427893333519927,4.203613298337704,2.025693655014038,0.016280412673950195,0.04493451118469238,0.05514693260192871,124.42520319250201,45.08102128201455,0.36231422674285957,1.2272734508062333,78,128
93,"[13.86350929 99.87658798 99.98738301 85.2197496  32.         46.6331
 86.3033     64.8067      0.        ]","[ 3.06102121 97.95406768 99.9967     87.80746061 32.         46.6331
 86.3033     64.8067      0.        ]","[ 51.724  100.      93.7304  74.1596  32.      46.6331  86.3033  64.8067
   0.    ]",[34.816  75.619  83.108  86.4636 32.     46.6331 86.3033 64.8067  0.    ],[0.8499059  0.86376804 0.33058599 0.56519131],[0.8309847  0.89665791 0.16796331 0.54454297],[[0.85549749 0.85549749 0.85549749 0.85549749]],[0.77057906 0.81295753 0.15668267 0.32546257],28.77978870181505,17.302792929292934,83.83399999999995,89.62540000000001,-11.476995772522116,66.53120707070701,55.054211298184896,-5.791400000000067,-0.3987866586316632,3.8451137537496822,1.9129470292015314,-0.06461784270976828,2.1717581748962402,0.050193071365356445,0.07616949081420898,0.06882190704345703,43.26808692554329,28.51217924238915,0.6589655625739488,0.9035363937422921,162,80
94,"[1.10768056e-02 1.09490141e-03 8.93441320e+01 8.49871560e+01
 4.70000000e+01 9.52326000e+01 4.57026000e+01 6.23654000e+01
 0.00000000e+00]","[ 1.06102121  0.          0.         84.78177576 47.         95.2326
 45.7026     62.3654      0.        ]",[52.56   84.784  62.402  28.4451 47.     95.2326 45.7026 62.3654  0.    ],"[  0.      69.481  100.     100.      47.      95.2326  45.7026  62.3654
   0.    ]",[0.00465691 0.3258585  0.82183635 0.88693194],[0.00219921 0.04369153 0.99360728 0.99303052],[0.00917422 0.00917422 0.00917422 0.00917422],[0.16395369 0.90891516 0.02061637 0.18265087],125.67869391507276,216.27924545454545,176.92890000000008,30.519000000000005,90.60055153947269,-39.35034545454536,51.25020608492733,146.40990000000008,0.7208903014276701,-0.18194230968322603,0.40778754527445676,4.797336085717096,2.401496171951294,0.017760038375854492,0.16163086891174316,0.16460418701171875,135.2190868695547,14.857905473877057,0.10988023819603528,1.0183957317064176,1002,192
95,"[ 0.15259988 99.71388548 99.96591015 84.7802764  24.         79.9671
 93.2739     22.4841      0.        ]","[ 1.06102121  0.          0.         94.86739192 24.         79.9671
 93.2739     22.4841      0.        ]","[ 51.724  100.     100.      41.3838  24.      79.9671  93.2739  22.4841
   0.    ]",[ 0.      0.      0.     59.8398 24.     79.9671 93.2739 22.4841  0.    ],[0.59097111 0.92488602 0.03326375 0.34177189],[0.00309738 0.01916425 0.95706636 0.98829656],[0.41221003 0.41221003 0.41221003 0.41221003],[0.00304087 0.01197568 0.96183056 0.98945677],15.692527838396813,206.1936292929293,110.34019999999998,240.1602,190.5011014545325,-95.85342929292932,94.64767216160317,-129.82000000000002,12.139605767555837,-0.46487095465376865,6.03138469061799,-0.5405558456397023,1.8927512168884277,0.034719228744506836,0.19209694862365723,0.32776522636413574,54.51593498279804,9.853104020910672,0.1807380543692357,1.7062489993335095,1002,1000
96,"[ 0.8651314  99.37016489 99.99569371 86.06151829 89.         38.9129
 16.9771     40.9367      0.        ]","[5.15000000e-02 8.88567444e+01 9.99967000e+01 8.48074606e+01
 8.90000000e+01 3.89129000e+01 1.69771000e+01 4.09367000e+01
 0.00000000e+00]","[ 56.24   100.      91.889   76.1616  89.      38.9129  16.9771  40.9367
   0.    ]",[32.32   91.0461 81.6375 85.9641 89.     38.9129 16.9771 40.9367  0.    ],[0.84285728 0.91557369 0.84742582 0.5463253 ],[0.8606722  0.91779718 0.73328477 0.5463253 ],[[0.95662136 0.95662136 0.95662136 0.95662136]],[0.83328667 0.83164851 0.68055028 0.4415464 ],15.437754517839835,26.390594949494982,88.18940000000003,73.6723,10.952840431655147,61.79880505050505,72.7516454821602,14.517100000000028,0.7094840392103702,2.3416980620850936,4.712579500994692,0.19704963738067124,1.8713130950927734,0.03953051567077637,0.025951623916625977,0.07327818870544434,47.33844381585375,72.10774559251807,1.5232386149620116,2.8236456007864104,78,88
